Cruise,Station,Year,Month,Day,Hour,Lat,Long,Pressure_CTD (dbar),Depth (m),Temperatura_CTD (C),Salinidade_CTD (psu),Sound velocity_CTD (m/s),Density_CTD(kg/m3),Prof local (m),Secchi (m),Salinidade (psu),Temperatura (C),pH,pH2,Tph,OD (mg/L),OD (% sat),OD (frasco),pCO2,Cond(mS/cm),Ch4,Metais (ml),N Fil Metais,MPS (mL),MPS (mg/ L),Volume filtrado Chl-a (ml),Chl a (ug/m3),Feo (ug/m3),Clorf-a (ug/m3),Clorf-b (ug/m3),Clorf-c (ug/m3),Clorf-a 2(ug/m3),Clorf-b 2(ug/m3),Clorf-c 2(ug/m3),Carotenoide Diatom (ug/m3),Carotenoide Dinofl (ug/m3)
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,8.25,8.246647316,25.05044285,33.99538505,1533.585296,1022.604366,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,8.55,8.54635831,25.01322806,34.02576902,1533.533168,1022.639883,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,8.85,8.846053042,24.93792165,34.09430461,1533.429885,1022.715733,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,9.15,9.145723995,24.84165807,34.16905445,1533.282144,1022.802574,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,9.45,9.44536651,24.71786815,34.26049044,1533.08488,1022.910258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,9.75,9.744988455,24.67354446,34.28499521,1533.008377,1022.943402,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,10.05,10.04460294,24.65324015,34.29922879,1532.979267,1022.961557,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,10.35,10.34421147,24.64527263,34.32476329,1532.992435,1022.984547,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,10.65,10.64381356,24.63407337,34.34676431,1532.993901,1023.005837,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,10.95,10.94340651,24.5873387,34.38140973,1532.922249,1023.04735,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,11.25,11.2429873,24.53805074,34.41571692,1532.843858,1023.08936,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,11.55,11.54255359,24.48316528,34.46815334,1532.771213,1023.146741,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,11.85,11.84210726,24.44637759,34.49050446,1532.710253,1023.175944,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,12.15,12.14165149,24.40433642,34.5193304,1532.643321,1023.211605,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,12.45,12.44118616,24.36168236,34.54053464,1532.56653,1023.241675,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,12.75,12.74071393,24.33307977,34.55058912,1532.512124,1023.259109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,13.05,13.04023867,24.3253453,34.55070832,1532.49826,1023.262802,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,13.35,13.33976164,24.31909422,34.55806453,1532.495875,1023.271527,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,13.65,13.639281,24.31127171,34.57498098,1532.49997,1023.287951,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,13.95,13.9387966,24.29271406,34.57859199,1532.463232,1023.29751,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,14.25,14.23830973,24.27096031,34.57859292,1532.414688,1023.305287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,14.55,14.5378174,24.22898718,34.59994262,1532.339378,1023.335228,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,14.85,14.83732031,24.21739868,34.59751387,1532.313191,1023.338134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,15.15,15.13681845,24.18528838,34.62300073,1532.266578,1023.36826,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,15.45,15.43631,24.15073623,34.62798175,1532.191647,1023.383589,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,15.75,15.73579543,24.11136593,34.64631552,1532.119189,1023.410443,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,16.05,16.03527602,24.08003422,34.64104454,1532.040946,1023.417042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,16.35,16.3347508,24.04674808,34.6705807,1531.995539,1023.450553,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,16.65,16.63421685,24.0149762,34.69146145,1531.944436,1023.47706,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,16.95,16.93367738,23.9852523,34.69357298,1531.87799,1023.488749,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,17.25,17.23313233,23.95257519,34.71447629,1531.82454,1023.515528,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,17.55,17.53257948,23.92337121,34.73699907,1531.781422,1023.542501,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,17.85,17.83201737,23.86695675,34.76186051,1531.673051,1023.579267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,18.15,18.13144656,23.82855113,34.77562741,1531.597334,1023.602307,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,18.45,18.43086878,23.79383804,34.79340475,1531.535094,1023.627288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,18.75,18.73028597,23.7754199,34.79754134,1531.498644,1023.637138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,19.05,19.02969985,23.7702217,34.81118397,1531.50552,1023.650295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,19.35,19.32911003,23.75700285,34.82089959,1531.488095,1023.662838,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,19.65,19.62852054,23.73668487,34.79223796,1531.411196,1023.648405,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,19.95,19.92792968,23.70094313,34.80867713,1531.344719,1023.672653,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,20.25,20.22733274,23.66453981,34.81614568,1531.266746,1023.690292,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,20.55,20.52672866,23.62960271,34.84262569,1531.213044,1023.721892,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,20.85,20.82611868,23.60497399,34.84349098,1531.157255,1023.731063,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,21.15,21.12550494,23.58125269,34.85494806,1531.115229,1023.747986,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,21.45,21.42488758,23.56981163,34.85963318,1531.096634,1023.756182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,21.75,21.72426909,23.56517848,34.85605576,1531.086132,1023.756127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,22.05,22.02365188,23.55577223,34.83979148,1531.049828,1023.747857,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,22.35,22.32303275,23.53533095,34.85886425,1531.024258,1023.769582,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,22.65,22.62240885,23.51751391,34.86519991,1530.991394,1023.780889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,22.95,22.92178313,23.50754763,34.86167056,1530.967513,1023.782427,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,23.25,23.22115556,23.50136487,34.87276861,1530.969073,1023.793939,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,23.55,23.52052613,23.49665878,34.87133575,1530.960698,1023.795527,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,23.85,23.81989661,23.49033229,34.86638175,1530.94441,1023.79492,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,24.15,24.11926559,23.47945169,34.87538843,1530.931862,1023.806219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,24.45,24.41863226,23.46910331,34.87614977,1530.911665,1023.811116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,24.75,24.71799685,23.46304735,34.88487456,1530.910946,1023.820793,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,25.05,25.01735941,23.45645615,34.88673987,1530.901403,1023.825428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,25.35,25.31672118,23.4539345,34.88552126,1530.898749,1023.826539,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,25.65,25.61608222,23.45120579,34.88849613,1530.900142,1023.830887,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,25.95,25.91544268,23.45100324,34.88663269,1530.902626,1023.830833,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,26.25,26.21480267,23.44907057,34.88904636,1530.905412,1023.834524,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,26.55,26.51416144,23.44614849,34.89283678,1530.907206,1023.839546,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,26.85,26.81351913,23.43713428,34.8913239,1530.887869,1023.842328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,27.15,27.11287574,23.42916575,34.8930889,1530.874734,1023.847289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,27.45,27.41223165,23.42667867,34.89080184,1530.870997,1023.847579,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,27.75,27.71158679,23.41997389,34.89350593,1530.862066,1023.852882,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,28.05,28.01094056,23.41296922,34.895002,1530.851059,1023.857356,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,28.35,28.31029383,23.41085038,34.89159497,1530.847027,1023.856691,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,28.65,28.60964624,23.4076718,34.89779611,1530.850794,1023.863614,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,28.95,28.90899741,23.40270866,34.89673756,1530.842146,1023.865557,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,29.25,29.20834842,23.40109884,34.89388428,1530.84,1023.865163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,29.55,29.50769816,23.39444249,34.9020225,1530.837102,1023.874568,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,29.85,29.80704672,23.39590409,34.89968016,1530.843261,1023.873665,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,30.15,30.10639477,23.3928088,34.90302478,1530.844122,1023.8784,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,30.45,30.40574266,23.3898421,34.89598075,1530.833982,1023.875225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,30.75,30.70508995,23.3872802,34.90328269,1530.840501,1023.882803,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,31.05,31.00443589,23.38551546,34.90370047,1530.841527,1023.884932,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,31.35,31.30378177,23.38639411,34.90050201,1530.845282,1023.88355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,31.65,31.60312734,23.38617859,34.90384441,1530.853406,1023.887444,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,31.95,31.90247219,23.38508749,34.90364268,1530.855457,1023.888907,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,32.25,32.20181726,23.3854936,34.898655,1530.856069,1023.886308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,32.55,32.50116155,23.38176676,34.90649553,1530.860234,1023.894633,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,32.85,32.80050424,23.377396,34.90708527,1530.854869,1023.897651,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,33.15,33.09984642,23.37651478,34.9061271,1530.856624,1023.89848,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,33.45,33.39918828,23.37262087,34.90528427,1530.8509,1023.900274,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,33.75,33.69852905,23.36946115,34.91032192,1530.853438,1023.90631,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,34.05,33.99786909,23.36736375,34.9068968,1530.849433,1023.905624,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,34.35,34.29720786,23.35466841,34.91319079,1530.829258,1023.915389,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,34.65,34.59654457,23.34950515,34.91582867,1530.824116,1023.920189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,34.95,34.89588009,23.34508827,34.91721787,1530.819496,1023.923826,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,35.25,35.19521516,23.35002288,34.91728589,1530.83706,1023.923739,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,35.55,35.49455016,23.3488917,34.91633523,1530.83819,1023.924646,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,35.85,35.79388523,23.34800287,34.91292843,1530.837254,1023.923622,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,36.15,36.09321965,23.34633276,34.91841434,1530.84404,1023.929563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,36.45,36.39255279,23.34630092,34.92085318,1530.851643,1023.932718,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,36.75,36.69188558,23.34316316,34.91742109,1530.844997,1023.93233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,37.05,36.99121899,23.34450021,34.91174392,1530.847209,1023.928937,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,37.35,37.29055204,23.3436904,34.91783353,1530.856827,1023.935085,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,37.65,37.58988363,23.341907,34.92111991,1530.860928,1023.939392,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,37.95,37.88921426,23.33917108,34.92180746,1530.859788,1023.942008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,38.25,38.18854486,23.33794619,34.91697374,1530.856446,1023.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,38.55,38.48787539,23.33842823,34.91930698,1530.865232,1023.942926,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,38.85,38.78720523,23.33388974,34.91862144,1530.858038,1023.945026,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,39.15,39.0865339,23.33338764,34.92503967,1530.868792,1023.951333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,39.45,39.38586211,23.3375631,34.92130076,1530.880291,1023.948583,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,39.75,39.68519043,23.3345033,34.92165323,1530.877966,1023.951039,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,40.05,39.98451844,23.33207281,34.91896599,1530.873917,1023.951008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,40.35,40.28384551,23.32568493,34.92383255,1530.868101,1023.957853,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,40.65,40.58317119,23.32519508,34.92603113,1530.874284,1023.96096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,40.95,40.8824962,23.32199123,34.92548004,1530.870607,1023.962773,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,41.25,41.1818206,23.32101636,34.92707949,1530.87491,1023.965567,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,41.55,41.48114426,23.3232447,34.92973707,1530.888466,1023.96823,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,41.85,41.78046788,23.31881496,34.92367568,1530.875679,1023.966224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,42.15,42.07979066,23.31438804,34.93100014,1530.877497,1023.974361,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,42.45,42.37911169,23.31128278,34.93367602,1530.877586,1023.97859,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,42.75,42.6784317,23.31003166,34.93559999,1530.881544,1023.98171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,43.05,42.97775065,23.31142743,34.9403869,1530.895318,1023.986229,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,43.35,43.27706952,23.31414635,34.93505889,1530.901407,1023.982699,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,43.65,43.5763886,23.31237711,34.93590032,1530.902874,1023.985149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,43.95,43.87570685,23.31047009,34.93822862,1530.905614,1023.988766,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,44.25,44.17502433,23.30911199,34.93872122,1530.90774,1023.990833,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,44.55,44.47434165,23.30653166,34.93519473,1530.902391,1023.99021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,44.85,44.77365882,23.30668276,34.93626882,1530.908968,1023.992277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,45.15,45.07297529,23.3059736,34.93837526,1530.914495,1023.995378,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,45.45,45.37229105,23.30532478,34.93928515,1530.91887,1023.997554,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,45.75,45.67160674,23.30619429,34.93610332,1530.922622,1023.996188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,46.05,45.97092217,23.30660935,34.93926465,1530.932144,1023.999761,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,46.35,46.27023712,23.30358043,34.93651093,1530.926502,1023.999854,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,46.65,46.56955125,23.2965473,34.93993575,1530.917469,1024.005793,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,46.95,46.86886482,23.29196829,34.93410002,1530.904541,1024.004001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,47.25,47.16817798,23.29138759,34.93888573,1530.913315,1024.009094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,47.55,47.46748939,23.29051967,34.94635901,1530.924294,1024.016308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,47.85,47.76679971,23.29082866,34.94556304,1530.929231,1024.016913,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,48.15,48.06611107,23.29388955,34.93539576,1530.930909,1024.009616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,48.45,48.36542231,23.29118728,34.94391604,1530.938388,1024.018156,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,48.75,48.66473236,23.28919329,34.94137309,1530.935592,1024.018107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,49.05,48.96404205,23.28489684,34.9418521,1530.930265,1024.021018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,49.35,49.2633504,23.26845424,34.94252557,1530.894399,1024.027608,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT217,2022,4,28,10:04,-23.07076667,-44.23915333,49.6572493,49.56988957,23.25855917,34.94453651,1530.876679,1024.033337,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLT02,VLT218,2022,4,28,11:44,-23.064065,-44.13577333,0.15,0.149993444,26.91571226,33.5732991,1537.383566,1021.673005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
